x,y,percent
958.421,520.847,114.286
960.012,520.666,114.46
961.604,520.503,114.634
963.198,520.361,114.808
964.794,520.243,114.983
966.391,520.149,115.157
967.989,520.084,115.331
969.589,520.05,115.505
971.19,520.051,115.679
972.79,520.091,115.854
974.389,520.178,116.028
975.985,520.316,116.202
977.573,520.514,116.376
979.152,520.781,116.551
980.715,521.131,116.725
982.251,521.576,116.899
983.749,522.135,117.073
985.193,522.829,117.247
986.552,523.677,117.422
987.785,524.694,117.596
988.85,525.882,117.77
990.264,528.357,117.944
991.201,531.054,118.118
991.827,533.842,118.293
992.238,536.669,118.467
992.49,539.515,118.641
992.622,542.37,118.815
992.656,545.228,118.99
992.611,548.084,119.164
992.499,550.938,119.338
992.329,553.791,119.512
992.108,556.643,119.686
991.841,559.49,119.861
991.535,562.333,120.035
991.191,565.169,120.209
990.814,567.999,120.383
990.405,570.824,120.557
989.966,573.644,120.732
989.498,576.46,120.906
989.003,579.273,121.08
988.481,582.083,121.254
987.933,584.889,121.429
987.359,587.69,121.603
986.758,590.484,121.777
986.131,593.271,121.951
985.476,596.051,122.125
984.791,598.827,122.3
984.073,601.593,122.474
983.318,604.346,122.648
982.519,607.091,122.822
981.664,609.817,122.997
980.734,612.512,123.171
979.672,615.169,123.345
978.261,617.647,123.519
976.533,617.035,123.693
975.783,614.796,123.868
975.268,612.495,124.042
974.84,610.173,124.216
974.455,607.846,124.39
974.092,605.515,124.564
973.739,603.181,124.739
973.386,600.849,124.913
973.029,598.517,125.087
972.661,596.186,125.261
972.279,593.858,125.436
971.877,591.534,125.61
971.452,589.213,125.784
970.998,586.898,125.958
970.511,584.59,126.132
969.983,582.291,126.307
969.409,580.002,126.481
968.778,577.727,126.655
968.081,575.474,126.829
967.303,573.248,127.003
966.425,571.058,127.178
965.422,568.922,127.352
964.259,566.868,127.526
962.89,564.947,127.7
961.259,563.248,127.875
959.312,561.922,128.049
957.085,561.176,128.223
954.551,560.935,128.397
952.002,560.937,128.571
949.459,561.082,128.746
946.927,561.324,128.92
944.398,561.64,129.094
941.877,562.015,129.268
939.366,562.44,129.443
936.865,562.908,129.617
934.37,563.415,129.791
931.881,563.958,129.965
929.399,564.534,130.139
926.925,565.141,130.314
924.46,565.779,130.488
922.004,566.445,130.662
919.554,567.142,130.836
917.113,567.867,131.01
914.681,568.621,131.185
912.259,569.405,131.359
909.846,570.219,131.533
907.444,571.065,131.707
905.054,571.945,131.882
902.676,572.86,132.056
900.312,573.812,132.23
897.966,574.803,132.404
895.64,575.838,132.578
893.335,576.92,132.753
891.056,578.056,132.927
888.806,579.252,133.101
886.595,580.517,133.275
884.431,581.861,133.449
882.33,583.299,133.624
880.311,584.852,133.798
878.409,586.546,133.972
876.683,588.416,134.146
875.231,590.512,134.321
874.246,592.847,134.495
873.98,595.37,134.669
874.589,597.829,134.843
875.908,600,135.017
879.114,603.605,135.192
882.55,606.995,135.366
886.101,610.26,135.54
889.734,613.441,135.714
893.423,616.549,135.889
897.162,619.598,136.063
900.948,622.596,136.237
904.771,625.543,136.411
908.626,628.442,136.585
912.514,631.295,136.76
916.437,634.106,136.934
920.392,636.874,137.108
924.377,639.596,137.282
928.39,642.274,137.456
932.433,644.906,137.631
936.508,647.492,137.805
940.613,650.03,137.979
944.75,652.518,138.153
948.917,654.953,138.328
953.116,657.331,138.502
957.346,659.651,138.676
961.611,661.908,138.85
965.909,664.099,139.024
970.244,666.217,139.199
974.617,668.258,139.373
979.028,670.215,139.547
983.479,672.078,139.721
987.971,673.84,139.895
992.506,675.488,140.07
997.085,677.011,140.244
1001.71,678.392,140.418
1006.38,679.612,140.592
1011.09,680.648,140.767
1015.85,681.473,140.941
1020.64,682.053,141.115
1025.45,682.347,141.289
1030.28,682.307,141.463
1035.09,681.877,141.638
1039.84,680.992,141.812
1044.45,679.597,141.986
1048.85,677.647,142.16
1053.73,674.575,142.334
1058.19,670.895,142.509
1062.27,666.81,142.683
1066.05,662.44,142.857
1069.58,657.865,143.031
1072.9,653.136,143.206
1076.05,648.291,143.38
1079.05,643.352,143.554
1081.92,638.337,143.728
1084.68,633.26,143.902
1087.35,628.134,144.077
1089.93,622.966,144.251
1092.44,617.762,144.425
1094.88,612.526,144.599
1097.27,607.261,144.774
1099.61,601.972,144.948
1101.9,596.663,145.122
1104.14,591.338,145.296
1106.35,585.999,145.47
1108.53,580.648,145.645
1110.68,575.287,145.819
1112.81,569.917,145.993
1114.91,564.538,146.167
1116.99,559.153,146.341
1119.06,553.761,146.516
1121.12,548.363,146.69
1123.17,542.96,146.864
1125.21,537.554,147.038
1127.25,532.147,147.213
1129.3,526.74,147.387
1131.34,521.337,147.561
1133.4,515.937,147.735
1135.47,510.542,147.909
1137.55,505.152,148.084
1139.66,499.772,148.258
1141.8,494.406,148.432
1143.98,489.054,148.606
1146.2,483.721,148.78
1148.49,478.415,148.955
1150.86,473.145,149.129
1153.33,467.92,149.303
1155.93,462.763,149.477
1158.73,457.706,149.652
1161.8,452.813,149.826
1165.32,448.235,150
1170.75,443.328,150.526
1177.31,440.128,151.053
1184.57,439.401,151.579
1191.67,441.115,152.105
1198.13,444.577,152.632
1203.84,449.152,153.158
1208.87,454.478,153.684
1213.25,460.37,154.211
1216.93,466.711,154.737
1219.74,473.48,155.263
1221.07,480.67,155.789
1218.26,487.059,156.316
1208.24,489.505,156.842
1197.92,490.366,157.368
1187.56,490.769,157.895
1177.2,490.954,158.421
1166.83,491.025,158.947
1156.46,491.045,159.474
1146.11,491.056,160
1135.76,491.1,160.526
1125.39,491.22,161.053
1115.03,491.472,161.579
1104.68,491.947,162.105
1094.36,492.817,162.632
1084.14,494.562,163.158
1080.83,495.509,163.684
1077.59,496.628,164.211
1074.42,497.932,164.737
1071.34,499.437,165.263
1068.37,501.156,165.789
1065.54,503.099,166.316
1062.89,505.274,166.842
1060.44,507.683,167.368
1058.26,510.325,167.895
1056.37,513.19,168.421
1054.84,516.26,168.947
1053.73,519.504,169.474
1053.12,522.879,170
1053.13,526.308,170.526
1053.93,529.634,171.053
1055.79,532.273,171.579
1058.37,534.259,172.105
1061.22,535.833,172.632
1064.2,537.146,173.158
1067.26,538.282,173.684
1070.35,539.291,174.211
1073.48,540.203,174.737
1076.63,541.042,175.263
1079.79,541.822,175.789
1082.97,542.557,176.316
1086.15,543.255,176.842
1089.34,543.924,177.368
1092.53,544.57,177.895
1095.73,545.201,178.421
1098.93,545.822,178.947
1102.13,546.44,179.474
1105.32,547.059,180
1112.19,547.567,180.465
1119.07,547.265,180.93
1125.93,546.623,181.395
1132.77,545.809,181.86
1139.61,544.914,182.326
1146.43,544.003,182.791
1153.27,543.134,183.256
1160.11,542.378,183.721
1166.99,541.844,184.186
1173.87,541.765,184.651
1180.64,542.921,185.116
1183.22,548.399,185.581
1179.44,554.118,186.047
1173.34,560.067,187.845
1166.8,565.529,189.643
1160.06,570.752,191.442
1153.21,575.826,193.24
1146.29,580.801,195.039
1139.32,585.701,196.837
1132.3,590.546,198.636
1125.26,595.349,200.434
1118.2,600.117,202.233
1111.11,604.858,204.031
1104.02,609.58,205.829
1096.91,614.286,207.628
1089.79,618.979,209.426
1082.67,623.664,211.225
1075.55,628.344,213.023
1068.43,633.021,214.822
1061.31,637.7,216.62
1054.18,642.382,218.419
1047.07,647.073,220.217
1039.96,651.775,222.016
1032.85,656.492,223.814
1025.76,661.225,225.612
1018.69,665.978,227.411
1011.63,670.76,229.209
1004.6,675.578,231.008
997.596,680.438,232.806
990.634,685.347,234.605
983.716,690.327,236.403
976.86,695.4,238.202
970.1,700.592,240
960.158,709.495,240
951.271,719.462,240
943.305,730.175,240
936.062,741.399,240
929.332,752.933,240
922.866,764.623,240
916.368,776.29,240
909.398,787.684,240
901.201,798.21,240
890.457,805.988,240
877.359,806.809,240
865.32,801.176,240
856.344,793.865,238.621
848.251,785.56,237.241
840.7,776.774,235.862
833.513,767.688,234.483
826.592,758.391,233.103
819.881,748.942,231.724
813.342,739.373,230.345
806.947,729.708,228.966
800.673,719.96,227.586
794.509,710.143,226.207
788.444,700.27,224.828
782.466,690.342,223.448
776.568,680.364,222.069
770.746,670.343,220.69
764.995,660.281,219.31
759.312,650.181,217.931
753.693,640.043,216.552
748.139,629.871,215.172
742.649,619.666,213.793
737.222,609.425,212.414
731.86,599.148,211.034
726.569,588.842,209.655
721.351,578.501,208.276
716.207,568.112,206.897
711.15,557.673,205.517
706.202,547.193,204.138
701.384,536.651,202.759
696.744,526.031,201.379
692.379,515.294,200
690.654,510.706,198.095
689.007,506.092,196.19
687.457,501.444,194.286
686.027,496.755,192.381
684.751,492.017,190.476
683.682,487.233,188.571
682.891,482.403,186.667
682.484,477.526,184.762
682.619,472.629,182.857
683.502,467.817,180.952
685.313,463.274,179.048
688.044,459.217,177.143
691.465,455.717,175.238
695.302,452.671,173.333
699.353,449.923,171.429
703.513,447.329,169.524
707.709,444.789,167.619
711.891,442.24,165.714
716.032,439.634,163.81
720.118,436.935,161.905
724.144,434.118,160
732.773,428.657,158.889
741.864,423.988,157.778
751.21,419.856,156.667
760.708,416.098,155.556
770.31,412.602,154.444
779.979,409.292,153.333
789.687,406.11,152.222
799.423,403.008,151.111
809.175,399.948,150
818.928,396.894,148.889
828.67,393.816,147.778
838.393,390.681,146.667
848.087,387.458,145.556
857.74,384.11,144.444
867.338,380.6,143.333
876.858,376.883,142.222
886.276,372.904,141.111
895.538,368.605,140
897.386,367.696,139.77
899.234,366.776,139.54
901.08,365.847,139.31
902.923,364.91,139.08
904.759,363.966,138.851
906.593,363.016,138.621
908.423,362.059,138.391
910.25,361.096,138.161
912.075,360.127,137.931
913.895,359.152,137.701
915.713,358.173,137.471
917.528,357.188,137.241
919.339,356.198,137.011
921.148,355.204,136.782
922.954,354.205,136.552
924.758,353.202,136.322
926.559,352.195,136.092
928.357,351.184,135.862
930.154,350.169,135.632
931.948,349.15,135.402
933.741,348.127,135.172
935.532,347.1,134.943
937.321,346.07,134.713
939.109,345.036,134.483
940.894,344,134.253
942.677,342.96,134.023
944.459,341.917,133.793
946.239,340.871,133.563
948.017,339.822,133.333
949.793,338.77,133.103
951.568,337.716,132.874
953.341,336.659,132.644
955.113,335.599,132.414
956.883,334.537,132.184
958.651,333.472,131.954
960.418,332.405,131.724
962.184,331.335,131.494
963.948,330.263,131.264
965.711,329.189,131.034
967.472,328.112,130.805
969.232,327.033,130.575
970.991,325.952,130.345
972.749,324.869,130.115
974.505,323.784,129.885
976.259,322.696,129.655
978.012,321.607,129.425
979.764,320.516,129.195
981.514,319.423,128.966
983.264,318.328,128.736
985.012,317.231,128.506
986.759,316.132,128.276
988.506,315.031,128.046
990.251,313.928,127.816
991.995,312.823,127.586
993.739,311.716,127.356
995.481,310.607,127.126
997.222,309.497,126.897
998.962,308.385,126.667
1000.7,307.271,126.437
1002.44,306.155,126.207
1004.17,305.039,125.977
1005.91,303.92,125.747
1007.64,302.799,125.517
1009.37,301.677,125.287
1011.11,300.553,125.057
1012.84,299.426,124.828
1014.57,298.299,124.598
1016.29,297.169,124.368
1018.02,296.038,124.138
1019.75,294.905,123.908
1021.47,293.771,123.678
1023.19,292.634,123.448
1024.92,291.496,123.218
1026.64,290.355,122.989
1028.36,289.212,122.759
1030.07,288.068,122.529
1031.79,286.921,122.299
1033.51,285.773,122.069
1035.22,284.622,121.839
1036.93,283.468,121.609
1038.64,282.312,121.379
1040.35,281.153,121.149
1042.06,279.991,120.92
1043.76,278.825,120.69
1045.46,277.654,120.46
1047.16,276.478,120.23
1048.85,275.294,120
1050.44,274.208,119.789
1052.08,273.189,119.579
1053.8,272.349,119.368
1053.93,273.418,119.158
1052.59,274.801,118.947
1051.14,276.063,118.737
1049.63,277.257,118.526
1048.07,278.397,118.316
1046.48,279.488,118.105
1044.87,280.533,117.895
1043.23,281.539,117.684
1041.56,282.507,117.474
1039.87,283.436,117.263
1038.16,284.326,117.053
1036.44,285.176,116.842
1034.69,285.988,116.632
1032.93,286.76,116.421
1031.15,287.493,116.211
1029.35,288.185,116
1027.53,288.835,115.789
1025.71,289.442,115.579
1023.87,290.004,115.368
1022.01,290.522,115.158
1020.15,290.993,114.947
1018.27,291.417,114.737
1016.38,291.792,114.526
1014.48,292.117,114.316
1012.57,292.39,114.105
1010.66,292.61,113.895
1008.74,292.777,113.684
1006.82,292.888,113.474
1004.9,292.943,113.263
1002.97,292.941,113.053
1000.09,292.872,112.842
997.213,292.769,112.632
994.334,292.643,112.421
991.459,292.498,112.211
988.589,292.34,112
985.722,292.17,111.789
982.85,291.989,111.579
979.976,291.8,111.368
977.102,291.603,111.158
974.23,291.399,110.947
971.361,291.19,110.737
968.494,290.974,110.526
965.629,290.754,110.316
962.763,290.528,110.105
959.895,290.298,109.895
957.027,290.062,109.684
954.158,289.823,109.474
951.291,289.58,109.263
948.424,289.333,109.053
945.558,289.082,108.842
942.693,288.827,108.632
939.829,288.569,108.421
936.964,288.307,108.211
934.099,288.041,108
931.234,287.772,107.789
928.37,287.5,107.579
925.506,287.224,107.368
922.642,286.945,107.158
919.779,286.662,106.947
916.916,286.375,106.737
914.054,286.085,106.526
911.192,285.792,106.316
908.33,285.494,106.105
905.468,285.193,105.895
902.607,284.888,105.684
899.747,284.58,105.474
896.888,284.267,105.263
894.029,283.949,105.053
891.17,283.628,104.842
888.311,283.301,104.632
885.452,282.97,104.421
882.594,282.633,104.211
879.737,282.292,104
876.884,281.944,103.789
874.034,281.591,103.579
871.183,281.231,103.368
868.332,280.864,103.158
865.479,280.488,102.947
862.625,280.103,102.737
859.77,279.709,102.526
856.916,279.303,102.316
854.067,278.885,102.105
851.224,278.454,101.895
848.382,278.006,101.684
845.542,277.537,101.474
842.708,277.043,101.263
839.88,276.516,101.053
837.059,275.944,100.842
834.252,275.304,100.632
831.474,274.541,100.421
828.838,273.425,100.211
830.026,271.765,100
834.955,270.971,100.083
839.93,270.525,100.165
844.916,270.198,100.248
849.906,269.938,100.331
854.895,269.721,100.413
859.891,269.533,100.496
864.887,269.369,100.579
869.879,269.222,100.661
874.87,269.09,100.744
879.864,268.968,100.826
884.861,268.856,100.909
889.858,268.752,100.992
894.853,268.655,101.074
899.846,268.563,101.157
904.838,268.476,101.24
909.833,268.392,101.322
914.83,268.312,101.405
919.827,268.234,101.488
924.824,268.158,101.57
929.819,268.084,101.653
934.813,268.011,101.736
939.807,267.939,101.818
944.8,267.867,101.901
949.796,267.796,101.983
954.791,267.724,102.066
959.787,267.651,102.149
964.783,267.577,102.231
969.778,267.502,102.314
974.773,267.426,102.397
979.768,267.347,102.479
984.762,267.267,102.562
989.757,267.183,102.645
994.753,267.097,102.727
999.748,267.008,102.81
1004.74,266.915,102.893
1009.74,266.817,102.975
1014.73,266.716,103.058
1019.72,266.609,103.14
1024.72,266.497,103.223
1029.71,266.378,103.306
1034.71,266.253,103.388
1039.7,266.12,103.471
1044.7,265.979,103.554
1049.69,265.829,103.636
1054.68,265.668,103.719
1059.68,265.496,103.802
1064.67,265.311,103.884
1069.66,265.111,103.967
1074.65,264.894,104.05
1079.64,264.657,104.132
1084.63,264.398,104.215
1089.62,264.111,104.298
1094.61,263.792,104.38
1099.59,263.431,104.463
1104.57,263.016,104.545
1109.54,262.531,104.628
1114.5,261.94,104.711
1119.44,261.176,104.793
1121.81,260.717,104.876
1124.16,260.205,104.959
1126.49,259.627,105.041
1128.8,258.968,105.124
1131.09,258.209,105.207
1133.33,257.328,105.289
1135.5,256.292,105.372
1137.56,255.05,105.455
1139.41,253.522,105.537
1140.88,251.628,105.62
1141.67,249.37,105.702
1141.56,246.976,105.785
1140.72,244.73,105.868
1139.42,242.703,105.95
1137.86,240.876,106.033
1136.12,239.206,106.116
1134.27,237.663,106.198
1132.33,236.225,106.281
1130.34,234.878,106.364
1128.3,233.608,106.446
1126.22,232.405,106.529
1124.11,231.261,106.612
1121.96,230.169,106.694
1119.79,229.126,106.777
1117.6,228.13,106.86
1115.38,227.178,106.942
1113.16,226.27,107.025
1110.91,225.404,107.107
1108.65,224.579,107.19
1106.38,223.795,107.273
1104.09,223.053,107.355
1101.79,222.353,107.438
1099.21,221.657,107.521
1096.6,221.052,107.603
1093.98,220.508,107.686
1091.35,220.011,107.769
1088.71,219.552,107.851
1086.08,219.123,107.934
1083.44,218.719,108.017
1080.79,218.335,108.099
1078.13,217.97,108.182
1075.48,217.62,108.264
1072.82,217.285,108.347
1070.17,216.963,108.43
1067.51,216.653,108.512
1064.86,216.353,108.595
1062.2,216.062,108.678
1059.54,215.781,108.76
1056.88,215.507,108.843
1054.22,215.241,108.926
1051.56,214.982,109.008
1048.89,214.73,109.091
1046.23,214.484,109.174
1043.57,214.244,109.256
1040.9,214.009,109.339
1038.24,213.78,109.421
1035.57,213.556,109.504
1032.91,213.336,109.587
1030.24,213.121,109.669
1027.57,212.911,109.752
1024.91,212.705,109.835
1022.24,212.503,109.917
1019.57,212.305,110
1016.9,212.111,110.083
1014.23,211.921,110.165
1011.57,211.734,110.248
1008.9,211.551,110.331
1006.23,211.371,110.413
1003.56,211.195,110.496
1000.89,211.022,110.579
998.222,210.852,110.661
995.553,210.686,110.744
992.883,210.523,110.826
990.212,210.363,110.909
987.54,210.206,110.992
984.869,210.053,111.074
982.199,209.903,111.157
979.53,209.756,111.24
976.86,209.612,111.322
974.189,209.472,111.405
971.516,209.336,111.488
968.843,209.203,111.57
966.17,209.074,111.653
963.5,208.949,111.736
960.83,208.829,111.818
958.158,208.714,111.901
955.483,208.604,111.983
952.807,208.5,112.066
950.135,208.404,112.149
947.462,208.319,112.231
944.787,208.247,112.314
942.112,208.2,112.397
939.438,208.235,112.479
941.321,209.085,112.562
943.969,209.684,112.645
946.627,210.233,112.727
949.29,210.756,112.81
951.956,211.262,112.893
954.626,211.756,112.975
957.296,212.24,113.058
959.967,212.716,113.14
962.641,213.186,113.223
965.316,213.649,113.306
967.99,214.106,113.388
970.666,214.558,113.471
973.343,215.006,113.554
976.022,215.45,113.636
978.701,215.889,113.719
981.38,216.323,113.802
984.059,216.754,113.884
986.738,217.18,113.967
989.418,217.602,114.05
992.1,218.021,114.132
994.782,218.435,114.215
997.465,218.846,114.298
1000.15,219.252,114.38
1002.83,219.654,114.463
1005.52,220.051,114.545
1008.2,220.444,114.628
1010.89,220.833,114.711
1013.58,221.216,114.793
1016.26,221.594,114.876
1018.95,221.965,114.959
1021.64,222.331,115.041
1024.33,222.691,115.124
1027.02,223.043,115.207
1029.71,223.388,115.289
1032.41,223.723,115.372
1035.09,224.048,115.455
1037.79,224.362,115.537
1040.48,224.663,115.62
1043.18,224.949,115.702
1045.89,225.216,115.785
1048.6,225.459,115.868
1051.3,225.669,115.95
1054,225.835,116.033
1056.72,225.93,116.116
1059.44,225.882,116.198
1066.48,223.941,116.281
1071.5,218.734,116.364
1071.42,211.599,116.446
1066.54,206.228,116.529
1059.86,203.194,116.612
1052.67,201.689,116.694
1045.32,201.176,116.777
1040.31,201.214,116.86
1035.31,201.404,116.942
1030.3,201.681,117.025
1025.31,202.014,117.107
1020.31,202.39,117.19
1015.32,202.798,117.273
1010.33,203.232,117.355
1005.34,203.688,117.438
1000.35,204.162,117.521
995.37,204.651,117.603
990.385,205.155,117.686
985.401,205.671,117.769
980.42,206.197,117.851
975.44,206.734,117.934
970.462,207.28,118.017
965.484,207.834,118.099
960.507,208.395,118.182
955.53,208.964,118.264
950.555,209.54,118.347
945.58,210.122,118.43
940.605,210.71,118.512
935.631,211.304,118.595
930.658,211.903,118.678
925.688,212.508,118.76
920.718,213.117,118.843
915.748,213.732,118.926
910.776,214.352,119.008
905.803,214.977,119.091
900.833,215.607,119.174
895.868,216.241,119.256
890.903,216.88,119.339
885.933,217.525,119.421
880.962,218.177,119.504
876,218.833,119.587
871.039,219.496,119.669
866.069,220.17,119.752
861.107,220.854,119.835
856.146,221.557,119.917
851.203,222.353,120
856.087,221.924,120.16
860.968,221.401,120.32
865.847,220.867,120.48
870.727,220.329,120.64
875.606,219.79,120.8
880.485,219.251,120.96
885.364,218.713,121.12
890.244,218.176,121.28
895.124,217.642,121.44
900.004,217.11,121.6
904.888,216.58,121.76
909.773,216.053,121.92
914.656,215.53,122.08
919.537,215.01,122.24
924.415,214.495,122.4
929.292,213.983,122.56
934.173,213.476,122.72
939.056,212.973,122.88
943.939,212.474,123.04
948.822,211.981,123.2
953.705,211.493,123.36
958.589,211.012,123.52
963.474,210.536,123.68
968.36,210.068,123.84
973.248,209.607,124
978.138,209.154,124.16
983.029,208.709,124.32
987.919,208.275,124.48
992.807,207.851,124.64
997.696,207.44,124.8
1002.59,207.041,124.96
1007.48,206.658,125.12
1012.38,206.292,125.28
1017.28,205.946,125.44
1022.17,205.624,125.6
1027.07,205.33,125.76
1031.98,205.071,125.92
1036.89,204.858,126.08
1041.79,204.706,126.24
1052.12,204.608,126.4
1062.45,204.783,126.56
1072.76,205.217,126.72
1083.07,205.892,126.88
1093.35,206.793,127.04
1103.62,207.901,127.2
1113.87,209.196,127.36
1124.09,210.648,127.52
1134.31,212.218,127.68
1144.51,213.829,127.84
1154.73,215.294,128
1155.73,215.417,128.16
1156.71,215.543,128.32
1157.7,215.677,128.48
1158.7,215.822,128.64
1159.69,215.981,128.8
1160.67,216.169,128.96
1161.63,216.476,129.12
1160.87,216.842,129.28
1159.87,216.967,129.44
1158.87,217.065,129.6
1157.88,217.158,129.76
1156.88,217.262,129.92
1155.89,217.401,130.08
1154.97,217.735,130.24
1155.79,218.203,130.4
1156.76,218.445,130.56
1157.74,218.645,130.72
1158.73,218.824,130.88
1162.2,219.337,131.04
1165.67,219.772,131.2
1169.14,220.176,131.36
1172.63,220.563,131.52
1176.11,220.938,131.68
1179.58,221.305,131.84
1183.06,221.669,132
1186.55,222.031,132.16
1190.03,222.392,132.32
1193.51,222.753,132.48
1196.99,223.115,132.64
1200.46,223.481,132.8
1203.94,223.851,132.96
1207.42,224.228,133.12
1210.9,224.612,133.28
1214.38,225.006,133.44
1217.85,225.413,133.6
1221.33,225.838,133.76
1224.8,226.287,133.92
1228.26,226.771,134.08
1231.72,227.318,134.24
1235.15,228,134.4
1236.38,229.412,134.56
1230.18,230.743,134.72
1223.95,231.964,134.88
1217.71,233.109,135.04
1211.46,234.185,135.2
1205.2,235.194,135.36
1198.92,236.135,135.52
1192.64,237.006,135.68
1186.34,237.802,135.84
1180.04,238.52,136
1173.73,239.151,136.16
1167.41,239.689,136.32
1161.08,240.124,136.48
1154.75,240.444,136.64
1148.41,240.633,136.8
1142.06,240.671,136.96
1135.72,240.535,137.12
1129.39,240.191,137.28
1123.08,239.594,137.44
1116.8,238.683,137.6
1110.59,237.369,137.76
1104.51,235.517,137.92
1098.73,232.941,138.08
1082.79,218.142,138.24
1071.87,199.164,138.4
1063.38,178.942,138.56
1055.69,158.402,138.72
1047.3,138.154,138.88
1035.2,120,139.04
1025.34,110.678,139.2
1014.94,101.977,139.36
1002.52,96.8146,139.52
989.093,97.8861,139.68
976.469,102.816,139.84
964.614,109.412,140
952.077,118.588,140.169
940.417,128.853,140.339
929.198,139.615,140.508
918.248,150.637,140.678
907.448,161.817,140.847
896.737,173.077,141.017
886.061,184.367,141.186
875.375,195.641,141.356
864.626,206.865,141.525
853.763,217.994,141.695
842.738,228.953,141.864
831.469,239.651,142.034
819.821,249.946,142.203
807.588,259.522,142.373
794.314,267.577,142.542
782.075,271.657,142.712
769.203,271.914,142.881
756.937,267.975,143.051
745.967,261.15,143.22
735.95,252.965,143.39
726.138,244.534,143.559
715.597,237.059,143.729
703.438,232.941,143.898
696.013,232.574,144.068
688.568,232.731,144.237
681.144,233.313,144.407
673.76,234.258,144.576
666.428,235.534,144.746
659.158,237.13,144.915
651.967,239.057,145.085
644.889,241.349,145.254
637.969,244.098,145.424
631.355,247.499,145.593
625.569,252.135,145.763
623.977,255.869,145.932
624.274,259.952,146.102
625.619,263.841,146.271
627.499,267.511,146.441
629.681,271.001,146.61
632.053,274.354,146.78
634.56,277.613,146.949
637.164,280.801,147.119
639.834,283.934,147.288
642.545,287.03,147.458
645.272,290.114,147.627
647.971,293.222,147.797
650.497,296.471,147.966
641.187,300.578,148.136
631.424,299.168,148.305
642.904,297.386,148.475
654.497,296.471,148.644
661.884,295.979,148.814
669.272,295.482,148.983
676.658,294.98,149.153
684.045,294.476,149.322
691.43,293.971,149.492
698.817,293.464,149.661
706.204,292.956,149.831
713.589,292.448,150
720.975,291.94,150.169
728.362,291.431,150.339
735.748,290.923,150.508
743.133,290.414,150.678
750.52,289.905,150.847
757.907,289.397,151.017
765.294,288.889,151.186
772.679,288.381,151.356
780.064,287.874,151.525
787.45,287.368,151.695
794.836,286.862,151.864
802.223,286.356,152.034
809.609,285.852,152.203
816.995,285.348,152.373
824.381,284.845,152.542
831.768,284.343,152.712
839.154,283.842,152.881
846.541,283.343,153.051
853.927,282.844,153.22
861.313,282.348,153.39
868.7,281.852,153.559
876.088,281.359,153.729
883.476,280.867,153.898
890.862,280.378,154.068
898.245,279.891,154.237
905.629,279.407,154.407
913.017,278.926,154.576
920.409,278.448,154.746
927.803,277.975,154.915
935.192,277.506,155.085
942.581,277.044,155.254
949.971,276.588,155.424
957.36,276.143,155.593
964.752,275.709,155.763
972.144,275.294,155.932
975.098,275.136,156.102
978.037,274.983,156.271
980.971,274.837,156.441
983.909,274.697,156.61
986.851,274.563,156.78
989.794,274.437,156.949
992.737,274.319,157.119
995.677,274.211,157.288
998.617,274.112,157.458
1001.56,274.024,157.627
1004.51,273.948,157.797
1007.45,273.887,157.966
1010.4,273.842,158.136
1013.35,273.816,158.305
1016.29,273.813,158.475
1019.24,273.837,158.644
1022.18,273.895,158.814
1025.12,273.994,158.983
1028.07,274.148,159.153
1031.01,274.372,159.322
1033.94,274.681,159.492
1036.85,275.043,159.661
1039.79,275.293,159.831
1042.73,275.294,160
1046.75,275.317,160.435
1044.52,275.569,160.87
1040.61,274.65,161.304
1037.02,272.867,161.739
1031.76,267.34,162.174
1026.96,261.374,162.609
1021.61,255.906,163.043
1015.39,251.464,163.478
1008.36,248.469,163.913
1000.85,247.059,164.348
992.48,244.848,164.783
984.605,241.181,165.217
976.844,237.274,165.652
968.89,233.785,166.087
960.58,231.264,166.522
951.969,230.238,166.957
943.334,231.036,167.391
935.05,233.605,167.826
927.343,237.594,168.261
920.255,242.606,168.696
913.722,248.339,169.13
907.673,254.574,169.565
902.026,261.176,170
891.867,274.617,170.435
882.319,288.498,170.87
873.151,302.635,171.304
864.253,316.944,171.739
855.56,331.376,172.174
847.029,345.907,172.609
838.633,360.515,173.043
830.351,375.188,173.478
822.168,389.918,173.913
814.075,404.695,174.348
806.06,419.515,174.783
798.12,434.373,175.217
790.248,449.265,175.652
782.439,464.194,176.087
774.688,479.158,176.522
766.996,494.155,176.957
759.364,509.177,177.391
751.794,524.227,177.826
744.281,539.312,178.261
736.836,554.424,178.696
729.461,569.569,179.13
722.163,584.764,179.565
714.967,600,180
708.96,613.085,181.333
703.143,626.252,182.667
697.526,639.508,184
692.122,652.851,185.333
686.941,666.287,186.667
681.996,679.81,188
677.297,693.415,189.333
672.85,707.104,190.667
668.655,720.877,192
664.712,734.726,193.333
661.008,748.635,194.667
657.521,762.6,196
654.212,776.618,197.333
651.03,790.662,198.667
647.909,804.706,200
645.099,817.206,201.351
642.29,829.707,202.703
639.629,842.247,204.054
637.373,854.853,205.405
635.914,867.578,206.757
635.734,880.379,208.108
637.167,893.102,209.459
640.162,905.552,210.811
644.379,917.647,212.162
651.019,931.554,213.514
658.975,944.759,214.865
667.715,957.444,216.216
677.005,969.746,217.568
686.702,981.724,218.919
696.733,993.431,220.27
707.047,1004.88,221.622
717.629,1016.1,222.973
728.478,1027.04,224.324
739.673,1037.65,225.676
747.606,1045.58,227.027
754.829,1054.17,228.378
